lat,lon,pano_id,date,copyright,headings,url_h0,url_h90,url_h180,url_h270
6.638,3.287,Nkp6xVCJ3v1o4SYDRs4AqA,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.638,3.287&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.638,3.287&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.638,3.287&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.638,3.287&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.639,3.254,9o8jjferEioUWHc2ckOoOg,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.639,3.254&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.639,3.254&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.639,3.254&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.639,3.254&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.639,3.272,MSeZUTU5acYgt6V2blZ6Aw,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.639,3.272&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.639,3.272&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.639,3.272&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.639,3.272&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.639,3.289,U_h-w_YDkZzsWMng8xUfQw,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.639,3.289&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.639,3.289&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.639,3.289&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.639,3.289&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.637,3.251,rjmVTdXDIMGmykBvZEfrrw,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.637,3.251&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.637,3.251&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.637,3.251&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.637,3.251&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.64,3.256,MslFwTyCGdAODWHpJ4RDEQ,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.64,3.256&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.64,3.256&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.64,3.256&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.64,3.256&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.637,3.286,vH0hDo3kfsopmXYxpXkRMQ,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.637,3.286&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.637,3.286&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.637,3.286&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.637,3.286&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.64,3.273,LGBL3pgycB0WYqRjykon-Q,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.64,3.273&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.64,3.273&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.64,3.273&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.64,3.273&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.64,3.29,y9RiXzv3DTtdNqtZD_gIyg,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.64,3.29&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.64,3.29&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.64,3.29&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.64,3.29&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.641,3.258,zYgfYVQygrv6dM_ZQ1gRSg,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.641,3.258&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.641,3.258&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.641,3.258&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.641,3.258&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.641,3.275,RZX_PO29qS8tjiviok6Big,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.641,3.275&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.641,3.275&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.641,3.275&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.641,3.275&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.642,3.276,FOIV7c2n1JrqP6h1aksmTA,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.642,3.276&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.642,3.276&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.642,3.276&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.642,3.276&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.641,3.292,LX0YE6kwSRerKIzxV0rxow,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.641,3.292&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.641,3.292&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.641,3.292&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.641,3.292&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.642,3.259,UZ9XR9tW04sZNQWRQdzpWg,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.642,3.259&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.642,3.259&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.642,3.259&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.642,3.259&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.643,3.261,rlnUomELqXJRHr1LhOsSkw,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.643,3.261&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.643,3.261&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.643,3.261&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.643,3.261&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.643,3.295,fDQCYowNYBZI7twYtitZdQ,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.643,3.295&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.643,3.295&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.643,3.295&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.643,3.295&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.644,3.262,gaeHVGl50nzNVIqksUdPKw,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.644,3.262&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.644,3.262&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.644,3.262&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.644,3.262&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.644,3.297,x-YQUxID4XGRfWI6jqVp4w,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.644,3.297&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.644,3.297&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.644,3.297&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.644,3.297&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.645,3.264,0qcQRC4DvUX2kyDy7R_JiQ,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.645,3.264&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.645,3.264&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.645,3.264&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.645,3.264&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.646,3.265,k06gcVD13wniV-yF6wtKRw,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.646,3.265&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.646,3.265&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.646,3.265&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.646,3.265&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.645,3.298,0m_OvxPWcTGop7gpclY4ag,2019-10,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.645,3.298&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.645,3.298&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.645,3.298&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.645,3.298&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.645,3.281,pgVTm1_sqyO5RtIv4Rq0Rg,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.645,3.281&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.645,3.281&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.645,3.281&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.645,3.281&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.647,3.25,FQg4UwcGJtGNiBKzxQ175g,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.647,3.25&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.647,3.25&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.647,3.25&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.647,3.25&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.646,3.283,cgkmGbJNeH-4ZtTZpDFtWw,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.646,3.283&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.646,3.283&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.646,3.283&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.646,3.283&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.647,3.284,sbdi5IjCRbNK4VIwIfFAVA,2019-10,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.647,3.284&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.647,3.284&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.647,3.284&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.647,3.284&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.647,3.267,NdrExSeLPZV0UgXyBsmqbA,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.647,3.267&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.647,3.267&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.647,3.267&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.647,3.267&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.648,3.251,W-o1bKrNseX0_OyeY8C9og,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.648,3.251&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.648,3.251&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.648,3.251&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.648,3.251&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.648,3.268,TUSkrmpJxWKVzwW7rD9FoQ,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.648,3.268&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.648,3.268&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.648,3.268&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.648,3.268&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.648,3.286,rSxSr3uVW4TSy848eHgGWg,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.648,3.286&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.648,3.286&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.648,3.286&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.648,3.286&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.649,3.27,sXQzooYz_98EwsdlyHbWiQ,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.649,3.27&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.649,3.27&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.649,3.27&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.649,3.27&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.649,3.287,ZV9WmOwmoH8V_Q44LA6Ayw,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.649,3.287&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.649,3.287&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.649,3.287&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.649,3.287&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
6.65,3.254,6kVY40hHHvz9J8xkc1W_xA,2017-01,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.65,3.254&fov=90&heading=0&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.65,3.254&fov=90&heading=90&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.65,3.254&fov=90&heading=180&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.65,3.254&fov=90&heading=270&pitch=0&key=AIzaSyCFCOudFQaSfl_yXZS5RVjdMEhyUOeAZB4"
